material_id,y_true,gnn_pred,hybrid_pred,abs_diff_gnn_vs_hybrid,gnn_error,hybrid_error,which_is_better
mp-16363,2.0911848545074463,2.1267448902130126,2.0503181447374605,0.07642674547555206,0.03556003570556632,0.04086670976998574,gnn_better
mp-16366,1.9252450466156006,1.8554050922393799,1.8619496553265384,0.006544563087158561,0.0698399543762207,0.06329539128906214,hybrid_better
mp-16483,1.8996399641036987,1.8807719469070434,1.9338295844992381,0.05305763759219473,0.018868017196655318,0.03418962039553941,gnn_better
mp-16495,2.348581314086914,2.3304891109466555,2.309273118797235,0.021215992149420604,0.01809220314025861,0.039308195289679215,gnn_better
mp-16497,2.0281522274017334,2.041251611709595,2.007766963935187,0.03348464777440796,0.013099384307861506,0.020385263466546455,gnn_better
mp-16506,1.5901728868484497,1.5922698497772216,1.5472216076595378,0.04504824211768388,0.0020969629287719282,0.04295127918891195,gnn_better
mp-16514,2.237588882446289,2.232516384124756,2.2431963501999763,0.01067996607522037,0.005072498321533114,0.005607467753687256,gnn_better
mp-16528,2.051835298538208,2.0554412364959718,2.0628402952368,0.007399058740828135,0.0036059379577637607,0.011004996698591896,gnn_better
mp-1667,2.319478750228882,2.2060640811920167,2.259923747713936,0.05385966652191909,0.11341466903686515,0.059555002514946054,hybrid_better
mp-16724,2.007692337036133,2.0028435945510865,2.0285922464715673,0.025748651920480814,0.004848742485046298,0.020899909435434516,gnn_better
mp-16751,1.8557250499725342,1.8993900060653686,1.8731342000920062,0.02625580597336241,0.043664956092834384,0.017409150119471972,hybrid_better
mp-1677,2.2957825660705566,2.2483450412750243,2.2992944706886744,0.050949429413650105,0.047437524795532315,0.0035119046181177893,hybrid_better
mp-1690,1.336519718170166,1.1601887941360474,1.321666654156131,0.16147786002008369,0.17633092403411865,0.014853064014034967,hybrid_better
mp-1708,1.7904540300369263,1.7935228109359742,1.7858927341858066,0.00763007675016758,0.0030687808990479404,0.00456129585111964,gnn_better
mp-1714,2.260202646255493,2.2505329608917237,2.2543233333633896,0.003790372471665915,0.009669685363769442,0.005879312892103528,hybrid_better
mp-1727,1.720382571220398,1.7826529026031495,1.7302324391342772,0.0524204634688723,0.06227033138275151,0.009849867913879207,hybrid_better
mp-1730,1.48151433467865,1.5437743425369264,1.5136504965325712,0.030123846004355137,0.062260007858276456,0.03213616185392132,hybrid_better
mp-17481,2.1726903915405273,2.204409456253052,2.2084059810915515,0.00399652483849966,0.0317190647125245,0.03571558955102416,gnn_better
mp-17612,1.852248191833496,1.8661747932434083,1.8797284928844813,0.013553699641073003,0.013926601409912198,0.0274803010509852,gnn_better
mp-1778,2.3178482055664062,2.2079858779907227,2.2816406373493683,0.07365475935864563,0.1098623275756836,0.036207568217037966,hybrid_better
mp-1793,2.023054838180542,1.9778539180755614,1.98327456224755,0.00542064417198862,0.04520092010498056,0.03978027593299194,hybrid_better
mp-1794,2.386093854904175,2.333459186553955,2.3230283602279025,0.010430826326052411,0.052634668350219904,0.06306549467627232,gnn_better
mp-1818,0.8608169555664062,0.9059602975845337,0.919185021460239,0.01322472387570528,0.04514334201812742,0.0583680658938327,gnn_better
mp-182,1.6152870655059814,1.6669788837432862,1.6091610618116505,0.05781782193163565,0.05169181823730473,0.006126003694330917,hybrid_better
mp-1831,1.9567253589630127,2.017985987663269,1.8837935926507139,0.13419239501255498,0.06126062870025617,0.0729317663122988,gnn_better
mp-18513,1.5511205196380615,1.596848154067993,1.5828838417208844,0.01396431234710871,0.04572763442993155,0.03176332208282284,hybrid_better
mp-1873,1.9769549369812012,1.8490615367889405,1.7528727543790357,0.0961887824099048,0.1278934001922607,0.2240821826021655,gnn_better
mp-1882,1.9555867910385132,1.9616739749908447,1.9471184639165482,0.014555511074296534,0.006087183952331543,0.008468327121964991,gnn_better
mp-1909,1.5198148488998413,1.5305958271026612,1.514264380538123,0.01633144656453811,0.010780978202819869,0.0055504683617182415,hybrid_better
mp-19727,1.348246455192566,1.4733169078826904,1.5702180836943471,0.09690117581165669,0.1250704526901245,0.2219716285017812,gnn_better
mp-19735,2.154021978378296,2.0996939182281493,2.1121168142407933,0.012422896012644014,0.05432806015014657,0.04190516413750256,hybrid_better
mp-19764,1.6155818700790405,1.6231137037277221,1.591695490774946,0.031418212952776026,0.007531833648681596,0.02388637930409443,gnn_better
mp-1977,1.7524940967559814,1.7187490224838258,1.7462380801346842,0.027489057650858406,0.03374507427215567,0.006256016621297267,hybrid_better
mp-19814,2.009875535964966,1.9898133277893066,1.9935014970191236,0.003688169229816962,0.02006220817565918,0.016374038945842218,hybrid_better
mp-19817,1.8924508094787598,1.8710886716842652,1.8834598318633078,0.012371160179042606,0.021362137794494584,0.008990977615451978,hybrid_better
mp-19824,1.9045153856277466,1.7599553346633912,1.8138072453215734,0.05385191065818229,0.14456005096435542,0.09070814030617314,hybrid_better
mp-19830,2.2286980152130127,2.2779813766479493,2.208972472957349,0.06900890369060031,0.04928336143493661,0.019725542255663697,hybrid_better
mp-19833,1.709040880203247,1.7540334701538085,1.7470196859314207,0.007013784222387853,0.044992589950561435,0.03797880572817358,hybrid_better
mp-1984,1.496071219444275,1.22192440032959,1.3612447620073302,0.1393203616777403,0.27414681911468497,0.13482645743694466,hybrid_better
mp-19876,2.011418104171753,1.99594886302948,2.052424731463381,0.056475868433900844,0.015469241142272994,0.04100662729162785,gnn_better
mp-19896,1.617953896522522,1.4918368101119994,1.5378412612433074,0.04600445113130802,0.12611708641052255,0.08011263527921453,hybrid_better
mp-19904,2.157949209213257,2.09163293838501,2.115487494771693,0.02385455638668299,0.06631627082824698,0.04246171444156399,hybrid_better
mp-19928,2.006282091140747,1.9170971155166625,1.9650615142598997,0.04796439874323721,0.08918497562408456,0.04122057688084735,hybrid_better
mp-19970,1.9127851724624634,1.8945331573486328,1.9142610291366258,0.019727871787992957,0.018252015113830566,0.0014758566741623902,hybrid_better
mp-19983,2.0145246982574463,2.0045865058898924,1.999489522016851,0.005096983873041472,0.009938192367553889,0.01503517624059536,gnn_better
mp-1999,1.1082266569137573,1.5787957668304444,1.7318544640062115,0.15305869717576703,0.4705691099166871,0.6236278070924541,gnn_better
mp-2,2.2226696014404297,2.233263111114502,2.2463652452214333,0.013102134106931285,0.010593509674072354,0.02369564378100364,gnn_better
mp-20001,1.8437745571136475,1.820324420928955,1.8279718459877619,0.007647425058806778,0.023450136184692383,0.015802711125885605,hybrid_better
mp-20025,1.5798178911209106,1.4564590930938721,1.5013504208609725,0.044891327767100364,0.12335879802703853,0.07846747025993817,hybrid_better
mp-20043,2.089385747909546,2.0293392181396483,2.0379080383187764,0.008568820179128078,0.06004652976989755,0.05147770959076947,hybrid_better
mp-20049,1.8547674417495728,1.8944541454315185,2.008321225881706,0.11386708045018734,0.03968670368194571,0.15355378413213305,gnn_better
mp-20050,1.6809515953063965,1.671523380279541,1.7019308362621957,0.030407455982654596,0.009428215026855424,0.020979240955799172,gnn_better
mp-20122,1.911184310913086,1.8711090564727784,1.8839359080452653,0.012826851572486975,0.04007525444030757,0.027248402867820598,hybrid_better
mp-20136,1.3855884075164795,1.2720759153366088,1.338755739588733,0.06667982425212426,0.1135124921798707,0.04683266792774643,hybrid_better
mp-20145,2.2617812156677246,2.250771331787109,2.2816595004408313,0.030888168653722126,0.011009883880615412,0.019878284773106714,gnn_better
mp-20146,2.128690004348755,2.097816228866577,2.094775503834459,0.0030407250321182744,0.030873775482177734,0.03391450051429601,gnn_better
mp-20147,2.2412750720977783,2.2443511486053467,2.2292049232289473,0.015146225376399425,0.0030760765075683594,0.012070148868831065,gnn_better
mp-20174,1.9860234260559082,1.9741189002990722,1.9898049397352846,0.015686039436212385,0.011904525756835982,0.0037815136793764026,hybrid_better
mp-20193,2.313339948654175,2.2950535297393797,2.3081053272382706,0.01305179749889085,0.0182864189147951,0.00523462141590425,hybrid_better
mp-20197,2.26434326171875,2.313417148590088,2.35224742236643,0.03883027377634196,0.04907388687133807,0.08790416064768003,gnn_better
mp-20202,1.8658853769302368,1.826192307472229,1.8144098410425067,0.01178246642972236,0.03969306945800777,0.05147553588773013,gnn_better
mp-20206,1.8184897899627686,1.7569119691848756,1.8286258532023774,0.07171388401750178,0.06157782077789298,0.010136063239608806,hybrid_better
mp-20214,1.9195226430892944,1.9115603923797608,1.9024833934060368,0.009076998973724049,0.007962250709533603,0.01703924968325765,gnn_better
mp-20238,2.161505699157715,2.024371385574341,2.069307374825528,0.04493598925118736,0.13713431358337402,0.09219832433218667,hybrid_better
mp-20255,2.1694629192352295,2.1776003360748293,2.1499562996962838,0.02764403637854551,0.008137416839599787,0.019506619538945724,gnn_better
mp-20257,1.9402574300765991,1.8985636234283447,1.8890491307597288,0.009514492668615926,0.041693806648254395,0.05120829931687032,gnn_better
mp-20269,2.0930397510528564,2.1471637725830077,2.129983123613718,0.017180648969289614,0.05412402153015128,0.036943372560861665,hybrid_better
mp-20329,2.035097360610962,2.0826836585998536,2.068099682930206,0.014583975669647753,0.04758629798889169,0.03300232231924394,hybrid_better
mp-20373,2.3821845054626465,2.3635655879974364,2.3899460411962337,0.026380453198797227,0.01861891746521005,0.007761535733587177,hybrid_better
mp-2039,2.238525390625,1.9138076543807983,2.0066120374579928,0.09280438307719452,0.32471773624420175,0.23191335316700723,hybrid_better
mp-20438,1.287062406539917,1.755823516845703,1.7414743938089106,0.014349123036792477,0.46876111030578604,0.45441198726899357,hybrid_better
mp-20440,2.1497762203216553,2.1315704822540282,2.1657481914918115,0.034177709237783294,0.018205738067627042,0.01597197117015625,hybrid_better
mp-20469,1.5841275453567505,1.7487046241760253,1.6201646511643695,0.12853997301165587,0.16457707881927486,0.036037105807618985,hybrid_better
mp-20481,2.113495349884033,2.0783858776092528,2.091479014116053,0.013093136506800107,0.03510947227478045,0.022016335767980344,hybrid_better
mp-20483,1.5967730283737183,1.2384070873260498,1.261099744907715,0.022692657581665276,0.3583659410476685,0.3356732834660032,hybrid_better
mp-20485,1.0123310089111328,1.299781370162964,1.3926784546126236,0.09289708444965972,0.2874503612518311,0.3803474457014908,gnn_better
mp-20492,2.1694157123565674,2.1943439483642577,2.2043318807407286,0.009987932376470887,0.02492823600769034,0.03491616838416123,gnn_better
mp-20549,1.581016182899475,1.442848801612854,1.5200649847236192,0.07721618311076517,0.1381673812866211,0.060951198175855925,hybrid_better
mp-20557,2.0174965858459473,2.028080606460571,2.0227385792712966,0.005342027189274567,0.010584020614623935,0.005241993425349367,hybrid_better
mp-20566,1.5721278190612793,1.6209606647491455,1.6193320811721048,0.0016285835770406543,0.048832845687866167,0.04720426211082551,hybrid_better
mp-20595,1.7923356294631958,1.868990683555603,1.8334766150921513,0.03551406846345162,0.07665505409240714,0.04114098562895552,hybrid_better
mp-20622,2.204138994216919,2.224237012863159,2.2001098239750907,0.024127188888068307,0.020098018646240057,0.0040291702418282505,hybrid_better
mp-20662,1.7814322710037231,1.844028615951538,1.7602733680287208,0.08375524792281719,0.06259634494781485,0.021158902975002336,hybrid_better
mp-20679,2.2981278896331787,2.281246566772461,2.3251223347834244,0.0438757680109636,0.016881322860717862,0.02699444515024574,gnn_better
mp-20684,1.50200355052948,1.4894064664840698,1.496999675164373,0.007593208680303221,0.012597084045410156,0.005003875365106936,hybrid_better
mp-20697,2.124976634979248,2.034521150588989,2.050043437289511,0.015522286700521803,0.09045548439025897,0.07493319768973716,hybrid_better
mp-2070,2.1049206256866455,2.132815456390381,2.1049938834974102,0.027821572892970714,0.02789483070373544,7.325781076472637e-05,hybrid_better
mp-20730,2.2088470458984375,2.1547632694244383,2.2112335763050943,0.05647030688065602,0.0540837764739992,0.002386530406656817,hybrid_better
mp-20738,2.26745343208313,2.245548057556152,2.233661405206146,0.011886652350006077,0.021905374526977717,0.033792026876983794,gnn_better
mp-20753,2.2344236373901367,2.194649600982666,2.2086137658392064,0.013964164856540506,0.03977403640747079,0.025809871550930286,hybrid_better
mp-20782,1.367300033569336,1.3599045991897583,1.4172175157057691,0.05731291651601089,0.007395434379577681,0.04991748213643321,gnn_better
mp-20814,2.243915557861328,2.2538100719451903,2.25395816706991,0.00014809512471947173,0.009894514083862216,0.010042609208581688,gnn_better
mp-20817,2.0795321464538574,2.109737730026245,2.087824792972681,0.021912937053564008,0.030205583572387784,0.008292646518823776,hybrid_better
mp-20849,2.110825300216675,2.0933279037475585,2.114698289955366,0.021370386207807623,0.0174973964691163,0.0038729897386913237,hybrid_better
mp-20857,2.4898390769958496,2.452672338485718,2.441879899863941,0.010792438621777034,0.03716673851013175,0.04795917713190878,gnn_better
mp-20862,2.0390610694885254,1.95767240524292,1.9632536897075696,0.005581284464649672,0.08138866424560542,0.07580737978095575,hybrid_better
mp-2090,2.278378486633301,2.2574344158172606,2.2723716501753835,0.014937234358122886,0.020944070816040217,0.0060068364579173306,hybrid_better
mp-20922,1.645471453666687,1.6805930137634277,1.6449019388577302,0.03569107490569756,0.03512156009674072,0.0005695148089568391,hybrid_better
mp-2093,1.630071759223938,1.6042231798171998,1.6143683165933247,0.010145136776124941,0.025848579406738237,0.015703442630613296,hybrid_better
mp-20939,1.6733803749084473,1.6075963735580445,1.6810206750903707,0.07342430153232615,0.06578400135040274,0.0076403001819234095,hybrid_better
mp-20978,1.6188949346542358,1.6345109224319458,1.6400319480665917,0.005521025634645849,0.015615987777710005,0.021137013412355854,gnn_better
mp-2098,2.284184694290161,2.30902214050293,2.326025672164323,0.017003531661393012,0.024837446212768732,0.041840977874161744,gnn_better
mp-20997,2.064836025238037,1.9796292543411256,2.0581199948804185,0.07849074053929295,0.08520677089691153,0.006716030357618585,hybrid_better
mp-21008,2.281019687652588,2.2409249782562255,2.270164030944967,0.029239052688741385,0.040094709396362394,0.010855656707621009,hybrid_better
mp-21020,1.9841220378875732,1.907381272315979,1.8866804523445695,0.0207008199714096,0.07674076557159415,0.09744158554300375,gnn_better
mp-21087,1.990130066871643,1.8404860973358155,1.9460997131855748,0.10561361584975937,0.1496439695358276,0.044030353686068224,hybrid_better
mp-21092,2.229210615158081,2.063136863708496,2.117651629502471,0.05451476579397507,0.16607375144958514,0.11155898565561007,hybrid_better
mp-21098,1.7653928995132446,1.7034677267074585,1.8868232052118699,0.18335547850441136,0.06192517280578613,0.12143030569862523,gnn_better
mp-21115,1.8415220975875854,1.8506790161132813,1.8223396188089733,0.02833939730430801,0.00915691852569589,0.019182478778612122,gnn_better
mp-21124,1.7197952270507812,1.7557444810867309,1.7785704657239605,0.022825984637229624,0.03594925403594962,0.05877523867317924,gnn_better
mp-21164,1.8324322700500488,1.7744650840759277,1.8120384769389417,0.03757339286301398,0.057967185974121094,0.020393793111107117,hybrid_better
mp-21168,1.6635972261428833,1.7989820480346679,1.6982877756474342,0.10069427238723372,0.13538482189178458,0.03469054950455086,hybrid_better
mp-21185,1.7262625694274902,1.6399500846862793,1.612055940150102,0.027894144536177334,0.0863124847412109,0.11420662927738823,gnn_better
mp-21194,1.9148294925689697,2.025446367263794,2.036126729737493,0.010680362473698857,0.1106168746948244,0.12129723716852325,gnn_better
mp-21200,1.87557053565979,1.8876205444335938,1.7856699329522865,0.10195061148130735,0.0120500087738038,0.08990060270750355,gnn_better
mp-21201,2.0017552375793457,1.9568751335144043,1.9720368988815395,0.015161765367135205,0.04488010406494136,0.029718338697806157,hybrid_better
mp-21215,2.0445005893707275,2.0156504631042482,2.0354068351282293,0.01975637202398106,0.028850126266479315,0.009093754242498253,hybrid_better
mp-21236,1.8993552923202515,1.800955629348755,1.7194947193463197,0.08146091000243527,0.0983996629714965,0.17986057297393176,gnn_better
mp-21237,2.195188045501709,2.1429683208465575,2.1528560559929053,0.009887735146347776,0.052219724655151456,0.04233198950880368,hybrid_better
mp-21248,2.38761043548584,2.3815865993499754,2.3940726015377134,0.012486002187737988,0.0060238361358644354,0.006462166051873552,gnn_better
mp-21255,2.1950912475585938,2.1133352279663087,2.169314844888303,0.05597961692199416,0.08175601959228507,0.02577640267029091,hybrid_better
mp-2126,2.4451229572296143,2.5068809032440185,2.4280434973256533,0.07883740591836519,0.06175794601440421,0.01707945990396098,hybrid_better
mp-21301,2.1078813076019287,2.079271984100342,2.0909361039033594,0.011664119803017403,0.028609323501586736,0.016945203698569333,hybrid_better
mp-21316,2.4119293689727783,2.389809560775757,2.376637295865705,0.013172264910052078,0.022119808197021307,0.035292073107073385,gnn_better
mp-21321,1.8218998908996582,1.9130067348480224,1.8974279009507071,0.015578833897315292,0.09110684394836421,0.07552801005104892,hybrid_better
mp-2134,1.8848803043365479,1.9113693475723266,1.9132924506290987,0.0019231030567721241,0.02648904323577872,0.028412146292550844,gnn_better
mp-21372,2.078054189682007,2.1328938484191893,2.094610421466715,0.03828342695247411,0.05483965873718244,0.01655623178470833,hybrid_better
mp-21425,2.0656394958496094,1.9546096324920654,1.9928398912838603,0.03823025879179487,0.11102986335754395,0.07279960456574908,hybrid_better
mp-21471,1.8266772031784058,1.7355148077011109,1.7543470555400038,0.018832247838892924,0.09116239547729488,0.07233014763840195,hybrid_better
mp-21477,1.343782663345337,1.3603284358978271,1.3029333038248452,0.05739513207298197,0.016545772552490234,0.040849359520491735,gnn_better
mp-21495,2.3768889904022217,2.331419658660889,2.3332170880352328,0.0017974293743439063,0.04546933174133283,0.043671902366988924,hybrid_better
mp-21508,1.9093152284622192,1.9481860637664794,1.9552549501937513,0.007068886427271881,0.038870835304260165,0.045939721731532046,gnn_better
mp-2156,1.2553448677062988,1.2342721700668335,1.297925312705352,0.06365314263851851,0.021072697639465288,0.042580444999053224,gnn_better
mp-2168,1.4330494403839111,1.512999415397644,1.4299953626493416,0.08300405274830247,0.07994997501373291,0.0030540777345695602,hybrid_better
mp-217,1.7580333948135376,1.7224796056747436,1.7149914392633967,0.007488166411346864,0.035553789138794034,0.0430419555501409,gnn_better
mp-2170,1.8258672952651978,1.8457949876785278,1.7809800232026778,0.06481496447585,0.019927692413330034,0.04488727206251997,gnn_better
mp-2172,1.827957034111023,1.8062050104141236,1.7219157345901515,0.08428927582397217,0.021752023696899325,0.10604129952087149,gnn_better
mp-21851,2.214653253555298,2.3079748153686523,2.3211779394908523,0.013203124122199927,0.09332156181335449,0.10652468593555442,gnn_better
mp-21855,1.5480575561523438,1.5508809804916381,1.5936622369922409,0.042781256500602716,0.002823424339294389,0.045604680839897105,gnn_better
mp-21863,1.7671558856964111,1.6362048625946044,1.6361299400428393,7.492255176511087e-05,0.13095102310180673,0.13102594565357184,gnn_better
mp-21873,2.0239064693450928,2.0634069442749023,2.0381105946852993,0.02529634958960303,0.03950047492980957,0.014204125340206541,hybrid_better
mp-21875,1.9858932495117188,1.965364646911621,1.9263146872510049,0.039049959660616196,0.0205286026000977,0.059578562260713896,gnn_better
mp-2189,1.6776798963546753,1.8798883199691772,1.8109004932065225,0.06898782676265469,0.20220842361450186,0.13322059685184717,hybrid_better
mp-2204,1.7322248220443726,1.7562137365341186,1.763226460316241,0.007012723782122476,0.02398891448974605,0.031001638271868526,gnn_better
mp-22095,2.0081655979156494,2.0460612058639525,2.037094025502828,0.008967180361124427,0.037895607948303045,0.028928427587178618,hybrid_better
mp-22120,2.294055938720703,2.3135704517364504,2.270141719442586,0.043428732293864236,0.019514513015747248,0.023914219278116988,gnn_better
mp-22167,2.0392117500305176,2.0336992263793947,2.0176008627112636,0.01609836366813111,0.005512523651122869,0.02161088731925398,gnn_better
mp-2224869,1.8282537460327148,1.9086040258407593,1.8603327021963154,0.048271323644443864,0.08035027980804443,0.03207895616360057,hybrid_better
mp-2228,1.62650465965271,1.6165847063064576,1.6258139688425188,0.009229262536061267,0.009919953346252397,0.0006906908101911302,hybrid_better
mp-22284,1.794745922088623,1.819803285598755,1.8144006693059722,0.005402616292782714,0.02505736351013188,0.019654747217349167,hybrid_better
mp-22287,2.3486435413360596,2.314953565597534,2.3209935073087413,0.006039941711207142,0.03368997573852539,0.02765003402731825,hybrid_better
mp-22302,2.24929141998291,2.2638835430145265,2.2490486039196993,0.014834939094827249,0.014592123031616389,0.00024281606321086002,hybrid_better
mp-22309,1.9999653100967407,2.031195878982544,2.0444502476438773,0.013254368661333338,0.031230568885803223,0.04448493754713656,gnn_better
mp-22319,2.385890245437622,2.286415672302246,2.3176824243049174,0.03126675200267126,0.09947457313537589,0.06820782113270463,hybrid_better
mp-22386,1.5587565898895264,1.585982894897461,1.574250175556175,0.011732719341285947,0.02722630500793466,0.015493585666648713,hybrid_better
mp-22394,2.350468873977661,2.296587371826172,2.3159332656188223,0.019345893792650504,0.05388150215148935,0.03453560835883884,hybrid_better
mp-22400,1.7062909603118896,1.7390838146209717,1.7479780627010506,0.008894248080078881,0.032792854309082076,0.04168710238916096,gnn_better
mp-22478,2.1829934120178223,2.074220132827759,2.0715201984158753,0.0026999344118836532,0.1087732791900633,0.11147321360194695,gnn_better
mp-22510,2.1366095542907715,2.13403582572937,2.1002666249929858,0.03376920073638434,0.002573728561401367,0.03634292929778571,gnn_better
mp-22546,2.2902772426605225,2.223852348327637,2.261066437949398,0.037214089621761204,0.06642489433288556,0.02921080471112436,hybrid_better
mp-22592,2.3074939250946045,2.2352087020874025,2.198454781332805,0.03675392075459749,0.07228522300720197,0.10903914376179946,gnn_better
mp-22595,1.8876510858535767,1.8846247911453247,1.9203924802108379,0.0357676890655132,0.0030262947082519975,0.0327413943572612,gnn_better
mp-22626,0.794697105884552,0.81809903383255,0.9642160928231801,0.1461170589906301,0.023401927947998002,0.1695189869386281,gnn_better
mp-22631,2.391693592071533,2.3924458980560304,2.4170235733559133,0.024577675299882973,0.0007523059844971591,0.025329981284380132,gnn_better
mp-22660,2.0321109294891357,2.0819623947143553,2.068099682930206,0.01386271178414944,0.04985146522521955,0.03598875344107011,hybrid_better
mp-2267,2.2263240814208984,2.2524271488189695,2.210545856785507,0.04188129203346236,0.02610306739807111,0.015778224635391247,hybrid_better
mp-22670,2.0815489292144775,2.0497821807861327,2.0347687197200117,0.015013461066121003,0.031766748428344815,0.04678020949446582,gnn_better
mp-22683,1.5120303630828857,1.8072699069976808,1.8092175571211677,0.0019476501234869659,0.295239543914795,0.297187194038282,gnn_better
mp-22691,1.0416295528411865,1.3060011625289918,1.3865444344429876,0.0805432719139958,0.26437160968780526,0.34491488160180106,gnn_better
mp-22787,2.3750762939453125,2.336686849594116,2.3237503821550787,0.012936467439037536,0.03838944435119629,0.051325911790233825,gnn_better
mp-22790,2.299450635910034,2.2743556022644045,2.3073922439779233,0.03303664171351883,0.025095033645629705,0.007941608067889128,hybrid_better
mp-22801,2.1370785236358643,2.1429296016693113,2.108779079536626,0.034150522132685435,0.005851078033447088,0.028299444099238347,gnn_better
mp-22817,1.507828950881958,1.3131109714508056,1.2859108311348746,0.027200140315930987,0.19471797943115243,0.22191811974708342,gnn_better
mp-2283,2.10835862159729,2.1476431369781492,2.179178699826914,0.0315355628487648,0.0392845153808592,0.070820078229624,gnn_better
mp-22849,0.42618581652641296,0.26945931911468507,0.36548596065982775,0.09602664154514268,0.1567264974117279,0.06069985586658522,hybrid_better
mp-22868,2.00860857963562,1.9426699161529541,1.9742043440510078,0.03153442789805361,0.06593866348266597,0.034404235584612364,hybrid_better
mp-22870,1.1309446096420288,1.2903280973434448,1.2980976764886445,0.007769579145199712,0.15938348770141597,0.16715306684661568,gnn_better
mp-22877,1.0206927061080933,1.1171380281448364,1.1434063224981013,0.02626829435326483,0.09644532203674316,0.122713616390008,gnn_better
mp-22888,1.2997686862945557,1.3653687715530396,1.4442646888270176,0.07889591727397804,0.06560008525848393,0.14449600253246198,gnn_better
mp-229,2.321821928024292,2.3528643608093263,2.321487484880361,0.03137687592896521,0.03104243278503427,0.0003344431439309403,hybrid_better
mp-2291,2.1513452529907227,2.1535717487335204,2.1621626408155,0.008590892081979717,0.0022264957427977627,0.01081738782477748,gnn_better
mp-22916,1.2898341417312622,1.3370696306228638,1.2506670295297695,0.08640260109309428,0.04723548889160156,0.039167112201492715,hybrid_better
mp-22924,1.4695863723754883,1.242345380783081,1.3371564388733974,0.09481105809031631,0.22724099159240718,0.13242993350209087,hybrid_better
mp-22930,1.1542413234710693,1.2500531196594238,1.1909289744271763,0.059124145232247516,0.09581179618835445,0.03668765095610693,hybrid_better
mp-22936,1.7625885009765625,1.7634734869003297,1.7270434348508819,0.036430052049447825,0.0008849859237671787,0.03554506612568065,gnn_better
mp-2294,2.177946090698242,2.166723394393921,2.1751545241233874,0.00843112972946658,0.011222696304321378,0.002791566574854798,hybrid_better
mp-22982,1.6972205638885498,1.6486477375030517,1.6051448862643867,0.04350285123866504,0.04857282638549809,0.09207567762416313,gnn_better
mp-2301,2.098799467086792,2.1405161380767823,2.07421282525096,0.06630331282582214,0.04171667098999032,0.024586641835831813,hybrid_better
mp-2302,2.2779252529144287,2.261621904373169,2.287293973607981,0.0256720692348118,0.016303348541259588,0.009368720693552213,hybrid_better
mp-23024,1.5406923294067383,1.5912970066070558,1.4929333093589705,0.09836369724808525,0.05060467720031747,0.047759020047767775,hybrid_better
mp-23036,1.0449315309524536,1.032127273082733,1.0860703500154503,0.05394307693271716,0.012804257869720503,0.04113881906299666,gnn_better
mp-2306,1.5792003870010376,1.5626740455627441,1.6104964714708956,0.047822425908151445,0.016526341438293457,0.03129608446985799,gnn_better
mp-23068,1.3151934146881104,1.4603118896484375,1.3919800413293775,0.06833184831906003,0.14511847496032715,0.07678662664126712,hybrid_better
mp-23070,1.5630537271499634,1.5373464345932006,1.5321969188098161,0.005149515783384517,0.02570729255676274,0.030856808340147257,gnn_better
mp-23072,1.2584457397460938,1.4387463808059693,1.3939349449409808,0.04481143586498848,0.18030064105987553,0.13548920519488705,hybrid_better
mp-23080,2.2810287475585938,2.2523025035858155,2.2412189293797864,0.011083574206029123,0.02872624397277823,0.039809818178807355,gnn_better
mp-23121,1.8207857608795166,1.809676742553711,1.8782756067818518,0.06859886422814077,0.011109018325805575,0.05748984590233519,gnn_better
mp-23143,1.6179957389831543,1.7244327306747436,1.6740197083942625,0.05041302228048106,0.10643699169158927,0.05602396941110821,hybrid_better
mp-23152,1.4435290098190308,1.1241023778915404,1.1790752775435618,0.054972899652021345,0.3194266319274903,0.264453732275469,hybrid_better
mp-23157,1.6396856307983398,1.1828551530838012,1.2132147562630426,0.030359603179241468,0.45683047771453866,0.4264708745352972,hybrid_better
mp-23177,1.0643455982208252,0.9899137735366821,0.9576672538108182,0.0322465197258639,0.07443182468414311,0.10667834441000701,gnn_better
mp-23179,1.4736329317092896,1.570483183860779,1.4648825067268407,0.10560067713393817,0.09685025215148935,0.008750424982448823,hybrid_better
mp-23193,1.2171943187713623,1.253467607498169,1.219348428504554,0.03411917899361505,0.036273288726806685,0.0021541097331916337,hybrid_better
mp-23201,1.5949006080627441,1.4709325790405274,1.4652841213211396,0.005648457719387823,0.12396802902221671,0.12961648674160453,gnn_better
mp-23217,1.9180041551589966,1.835332989692688,1.8454810457540058,0.010148056061317856,0.0826711654663086,0.07252310940499074,hybrid_better
mp-2322,1.9024978876113892,1.8337808847427368,1.8981139722014586,0.0643330874587218,0.06871700286865234,0.00438391540993055,hybrid_better
mp-23229,0.9899390339851379,1.0886382818222047,1.1386312055375762,0.04999292371537156,0.09869924783706674,0.1486921715524383,gnn_better
mp-23259,1.414354920387268,1.4162836790084838,1.3836711506677042,0.032612528340779656,0.001928758621215776,0.03068376971956388,gnn_better
mp-23280,-0.2541448175907135,-0.1030630350112915,0.23506720038626536,0.3381302353975569,0.151081782579422,0.4892120179769789,gnn_better
mp-23281,0.506505012512207,0.7342402696609497,0.734863672152766,0.0006234024918163605,0.22773525714874265,0.22835865964055901,gnn_better
mp-23282,0.5868122577667236,0.3537309169769287,0.5303024820512916,0.1765715650743629,0.23308134078979492,0.05650977571543203,hybrid_better
